"Date","Price","Open","High","Low","Vol.","Change %"
"10/12/2016","5,364.61","5,364.35","5,380.56","5,350.39","5.55B","-0.32%"
"10/11/2016","5,382.00","5,372.69","5,385.76","5,345.07","8.49B","0.39%"
"10/10/2016","5,360.83","5,371.00","5,397.15","5,352.82","6.48B","-0.30%"
"10/07/2016","5,377.15","5,403.84","5,409.20","5,363.47","5.94B","-0.60%"
"10/06/2016","5,409.34","5,428.45","5,447.26","5,390.09","7.18B","-0.21%"
"10/05/2016","5,420.65","5,458.00","5,460.16","5,399.22","6.50B","-0.94%"
"10/04/2016","5,472.32","5,475.63","5,482.84","5,460.71","5.37B","0.15%"
"10/03/2016","5,463.91","5,403.86","5,463.91","5,403.86","5.39B","1.85%"
"09/30/2016","5,364.80","5,412.38","5,437.97","5,364.80","5.36B","-1.24%"
"09/29/2016","5,431.96","5,442.82","5,474.31","5,431.96","6.94B","0.12%"
"09/28/2016","5,425.34","5,390.76","5,432.98","5,382.24","6.72B","0.11%"
"09/27/2016","5,419.60","5,336.55","5,419.60","5,295.66","5.10B","1.26%"
"09/26/2016","5,352.14","5,375.16","5,375.88","5,337.02","3.77B","-0.68%"
"09/23/2016","5,388.91","5,375.71","5,388.91","5,355.93","4.39B","0.16%"
"09/22/2016","5,380.26","5,382.32","5,411.61","5,368.56","4.74B","0.71%"
"09/21/2016","5,342.59","5,295.88","5,348.00","5,275.19","4.65B","0.76%"
"09/20/2016","5,302.49","5,323.30","5,336.25","5,298.28","5.41B","-0.36%"
"09/19/2016","5,321.84","5,289.12","5,331.97","5,286.14","3.36B","1.03%"
"09/16/2016","5,267.77","5,287.42","5,305.09","5,252.26","4.74B","0.04%"
"09/15/2016","5,265.82","5,160.75","5,270.49","5,158.73","4.59B","2.33%"
"09/14/2016","5,146.04","5,188.40","5,189.36","5,128.17","5.08B","-1.33%"
"09/13/2016","5,215.57","5,266.11","5,268.54","5,211.87","4.38B","-1.26%"
"09/09/2016","5,281.92","5,355.34","5,358.51","5,281.92","4.33B","-1.66%"
"09/08/2016","5,371.08","5,383.06","5,383.54","5,364.61","4.14B","-0.19%"
"09/07/2016","5,381.35","5,382.22","5,393.09","5,357.52","3.72B","0.17%"
"09/06/2016","5,372.10","5,363.05","5,373.21","5,342.56","4.12B","0.28%"
"09/05/2016","5,356.95","5,378.62","5,396.92","5,347.59","4.94B","0.07%"
"09/02/2016","5,353.46","5,323.57","5,359.91","5,323.04","4.66B","0.35%"
"09/01/2016","5,334.55","5,368.52","5,376.64","5,320.08","4.72B","-0.96%"
"08/31/2016","5,386.08","5,355.12","5,399.16","5,353.29","4.95B","0.44%"
"08/30/2016","5,362.32","5,368.57","5,388.64","5,336.71","5.65B","-0.16%"
"08/29/2016","5,370.76","5,425.15","5,426.22","5,348.05","5.42B","-1.25%"
"08/26/2016","5,438.83","5,454.07","5,456.64","5,419.74","6.31B","-0.28%"
"08/25/2016","5,454.12","5,413.99","5,454.12","5,412.53","4.80B","0.93%"
"08/24/2016","5,403.99","5,406.81","5,418.45","5,385.24","5.57B","-0.24%"
"08/23/2016","5,417.14","5,434.03","5,438.50","5,351.07","5.92B","-0.18%"
"08/22/2016","5,427.18","5,425.90","5,435.19","5,398.80","6.47B","0.21%"
"08/19/2016","5,416.03","5,468.01","5,470.98","5,416.03","4.61B","-0.83%"
"08/18/2016","5,461.45","5,387.77","5,461.45","5,386.12","5.19B","1.67%"
"08/16/2016","5,371.85","5,341.93","5,377.42","5,338.64","4.34B","0.96%"
"08/15/2016","5,320.56","5,390.02","5,396.95","5,296.59","5.69B","-1.05%"
"08/12/2016","5,377.20","5,432.83","5,449.06","5,366.34","4.64B","-0.77%"
"08/11/2016","5,419.09","5,438.09","5,455.80","5,397.31","8.85B","-0.09%"
"08/10/2016","5,423.95","5,439.76","5,457.12","5,405.89","8.80B","-0.30%"
"08/09/2016","5,440.29","5,459.89","5,476.22","5,428.68","6.98B","-0.34%"
"08/08/2016","5,458.98","5,435.21","5,458.98","5,427.27","6.13B","0.71%"
"08/05/2016","5,420.25","5,380.11","5,427.52","5,377.42","5.79B","0.86%"
"08/04/2016","5,373.86","5,365.01","5,389.61","5,357.61","5.63B","0.41%"
"08/03/2016","5,351.88","5,367.58","5,383.50","5,331.33","5.98B","-0.40%"
"08/02/2016","5,373.32","5,356.91","5,386.56","5,356.43","6.32B","0.22%"
"08/01/2016","5,361.58","5,280.21","5,368.25","5,279.59","6.23B","2.79%"
"07/29/2016","5,215.99","5,300.90","5,334.12","5,215.99","6.86B","-1.57%"
"07/28/2016","5,299.21","5,278.50","5,299.21","5,255.47","5.57B","0.47%"
"07/27/2016","5,274.36","5,245.40","5,301.93","5,245.40","4.93B","0.96%"
"07/26/2016","5,224.40","5,218.27","5,231.50","5,200.62","5.06B","0.07%"
"07/25/2016","5,220.80","5,201.45","5,227.11","5,197.81","3.75B","0.45%"
"07/22/2016","5,197.25","5,215.17","5,215.53","5,179.62","4.06B","-0.38%"
"07/21/2016","5,216.97","5,246.30","5,268.87","5,213.99","6.32B","-0.49%"
"07/20/2016","5,242.82","5,185.59","5,242.82","5,185.59","5.11B","1.35%"
"07/19/2016","5,172.83","5,132.90","5,193.90","5,132.90","5.22B","0.88%"
"07/18/2016","5,127.50","5,107.92","5,131.70","5,093.15","4.92B","0.34%"
"07/15/2016","5,110.18","5,090.25","5,130.34","5,090.25","4.99B","0.52%"
