"Date","Price","Open","High","Low","Vol.","Change %"
"12/24/2014","1,749.74","1,740.45","1,751.78","1,732.15","73.51M","0.04%"
"12/23/2014","1,749.05","1,745.42","1,754.27","1,744.96","123.67M","0.29%"
"12/22/2014","1,744.05","1,723.87","1,746.39","1,722.67","113.31M","1.64%"
"12/19/2014","1,715.99","1,706.47","1,720.78","1,706.47","175.81M","0.94%"
"12/18/2014","1,699.95","1,688.03","1,704.85","1,688.00","162.02M","1.07%"
"12/17/2014","1,681.90","1,673.04","1,691.99","1,671.82","177.10M","0.48%"
"12/16/2014","1,673.94","1,688.74","1,693.91","1,673.94","179.44M","-1.38%"
"12/15/2014","1,697.31","1,715.87","1,715.87","1,695.60","182.22M","-2.06%"
"12/14/2014","1,732.99","1,732.99","1,732.99","1,732.99","","0.00%"
"12/12/2014","1,732.99","1,745.04","1,748.76","1,732.99","159.89M","-0.66%"
"12/11/2014","1,744.57","1,748.17","1,757.19","1,742.35","116.89M","-1.19%"
"12/10/2014","1,765.52","1,732.76","1,765.52","1,732.76","137.72M","1.58%"
"12/09/2014","1,738.10","1,741.17","1,741.31","1,730.77","129.90M","-0.16%"
"12/08/2014","1,740.84","1,748.38","1,750.42","1,735.92","113.95M","-0.49%"
"12/05/2014","1,749.37","1,743.40","1,755.94","1,740.56","129.53M","0.21%"
"12/04/2014","1,745.69","1,760.25","1,768.81","1,743.62","168.12M","-0.71%"
"12/03/2014","1,758.15","1,788.15","1,789.04","1,758.15","144.54M","-1.56%"
"12/02/2014","1,785.97","1,779.54","1,789.42","1,763.55","148.64M","0.43%"
"12/01/2014","1,778.27","1,821.52","1,821.52","1,768.21","229.82M","-2.34%"
"11/28/2014","1,820.89","1,820.57","1,827.16","1,815.31","151.52M","-0.49%"
"11/27/2014","1,829.91","1,838.20","1,845.76","1,828.04","91.73M","-0.67%"
"11/26/2014","1,842.17","1,840.52","1,845.08","1,836.79","85.18M","0.20%"
"11/25/2014","1,838.56","1,833.49","1,843.55","1,830.48","171.66M","0.26%"
"11/24/2014","1,833.77","1,811.45","1,833.77","1,809.63","122.47M","1.36%"
"11/21/2014","1,809.13","1,817.15","1,817.56","1,808.13","126.50M","-0.72%"
"11/20/2014","1,822.29","1,824.66","1,825.12","1,816.97","111.71M","-0.12%"
"11/19/2014","1,824.39","1,818.00","1,827.40","1,818.00","110.32M","0.33%"
"11/18/2014","1,818.38","1,806.44","1,818.38","1,805.35","97.38M","0.66%"
"11/17/2014","1,806.48","1,813.53","1,814.58","1,806.48","76.84M","-0.40%"
"11/16/2014","1,813.79","1,813.79","1,813.79","1,813.79","","0.00%"
"11/14/2014","1,813.79","1,814.30","1,814.57","1,808.70","105.28M","-0.11%"
"11/13/2014","1,815.81","1,817.84","1,820.50","1,810.73","121.68M","-0.02%"
"11/12/2014","1,816.24","1,818.89","1,824.83","1,816.24","123.31M","-0.49%"
"11/11/2014","1,825.11","1,831.03","1,832.70","1,823.27","111.42M","-0.15%"
"11/10/2014","1,827.93","1,824.47","1,831.82","1,824.05","95.74M","0.21%"
"11/07/2014","1,824.19","1,827.76","1,841.40","1,824.19","107.64M","-0.43%"
"11/06/2014","1,831.98","1,838.89","1,844.44","1,830.21","145.07M","-0.40%"
"11/05/2014","1,839.29","1,844.75","1,845.08","1,837.72","139.93M","-0.44%"
"11/04/2014","1,847.36","1,851.87","1,852.06","1,845.52","138.89M","-0.32%"
"11/03/2014","1,853.34","1,856.82","1,858.09","1,848.25","97.50M","-0.10%"
"10/31/2014","1,855.15","1,844.59","1,855.15","1,842.17","126.98M","0.67%"
"10/30/2014","1,842.78","1,839.31","1,843.89","1,838.04","129.45M","0.18%"
"10/29/2014","1,839.55","1,826.55","1,839.55","1,825.73","146.92M","0.76%"
"10/28/2014","1,825.68","1,823.13","1,825.85","1,819.37","121.01M","0.14%"
"10/27/2014","1,823.15","1,821.82","1,824.37","1,815.35","108.94M","0.24%"
"10/24/2014","1,818.86","1,814.32","1,819.23","1,810.02","107.26M","0.45%"
"10/23/2014","1,810.68","1,801.16","1,813.13","1,800.44","155.61M","0.81%"
"10/21/2014","1,796.22","1,803.82","1,804.83","1,794.66","88.87M","-0.38%"
"10/20/2014","1,803.14","1,790.07","1,804.04","1,790.07","144.17M","0.83%"
"10/17/2014","1,788.31","1,766.22","1,795.29","1,766.22","191.01M","1.16%"
"10/16/2014","1,767.77","1,784.84","1,784.84","1,767.77","181.47M","-1.07%"
"10/15/2014","1,786.84","1,796.21","1,801.12","1,786.78","146.24M","-0.53%"
"10/14/2014","1,796.38","1,791.89","1,801.81","1,790.99","146.18M","-0.05%"
"10/13/2014","1,797.20","1,808.21","1,808.95","1,797.20","103.74M","-0.65%"
"10/10/2014","1,808.88","1,822.91","1,822.92","1,808.09","133.70M","-1.14%"
"10/09/2014","1,829.73","1,825.18","1,830.80","1,824.95","117.98M","0.30%"
"10/08/2014","1,824.32","1,830.67","1,831.79","1,824.32","144.48M","-0.50%"
"10/07/2014","1,833.54","1,846.57","1,849.47","1,833.54","124.83M","-0.40%"
"10/03/2014","1,840.82","1,838.06","1,844.06","1,838.03","74.84M","0.17%"
"10/02/2014","1,837.68","1,845.17","1,845.86","1,837.55","113.99M","-0.41%"
"10/01/2014","1,845.32","1,847.00","1,847.70","1,842.60","93.59M","-0.05%"
"09/30/2014","1,846.31","1,844.56","1,854.21","1,842.35","162.66M","0.00%"
"09/29/2014","1,846.34","1,841.05","1,846.75","1,839.20","88.80M","0.32%"
"09/27/2014","1,840.50","1,840.50","1,840.50","1,840.50","","0.00%"
"09/26/2014","1,840.50","1,840.01","1,840.50","1,829.24","102.14M","-0.14%"
"09/25/2014","1,843.11","1,835.64","1,843.11","1,835.64","91.51M","0.16%"
"09/24/2014","1,840.08","1,840.72","1,844.77","1,838.67","129.37M","-0.01%"
"09/23/2014","1,840.19","1,839.10","1,842.15","1,832.54","124.62M","-0.32%"
"09/22/2014","1,846.05","1,851.65","1,851.91","1,843.85","84.65M","-0.19%"
"09/19/2014","1,849.49","1,845.09","1,853.68","1,843.35","125.46M","0.23%"
"09/18/2014","1,845.32","1,844.86","1,845.32","1,836.90","93.76M","0.08%"
"09/17/2014","1,843.78","1,841.33","1,845.74","1,841.05","158.41M","-0.19%"
"09/15/2014","1,847.30","1,853.14","1,856.16","1,836.50","111.18M","-0.45%"
"09/13/2014","1,855.64","1,855.64","1,855.64","1,855.64","","0.00%"
"09/12/2014","1,855.64","1,865.50","1,868.05","1,855.64","126.42M","-0.56%"
"09/11/2014","1,866.11","1,873.66","1,874.67","1,866.11","114.89M","-0.25%"
"09/10/2014","1,870.85","1,870.54","1,873.79","1,868.36","102.93M","-0.17%"
"09/09/2014","1,874.12","1,868.84","1,876.21","1,867.98","114.30M","0.16%"
"09/08/2014","1,871.09","1,866.26","1,871.09","1,865.53","100.80M","0.14%"
"09/05/2014","1,868.46","1,867.91","1,869.84","1,866.28","128.53M","-0.04%"
"09/04/2014","1,869.21","1,866.66","1,869.21","1,860.00","128.48M","0.23%"
"09/03/2014","1,864.87","1,872.26","1,872.45","1,853.48","118.55M","-0.15%"
"09/02/2014","1,867.69","1,865.46","1,868.82","1,860.67","116.17M","0.08%"
"08/31/2014","1,866.11","1,866.11","1,866.11","1,866.11","","0.00%"
"08/29/2014","1,866.11","1,879.53","1,879.53","1,866.11","206.34M","-0.51%"
"08/28/2014","1,875.68","1,869.27","1,875.68","1,868.48","99.77M","0.18%"
"08/27/2014","1,872.38","1,862.02","1,878.71","1,861.73","145.82M","0.57%"
"08/26/2014","1,861.82","1,863.11","1,866.57","1,859.75","100.95M","-0.03%"
"08/25/2014","1,862.31","1,872.92","1,873.66","1,859.58","101.90M","-0.46%"
"08/22/2014","1,870.99","1,876.22","1,878.87","1,869.27","128.95M","-0.20%"
"08/21/2014","1,874.81","1,878.89","1,879.62","1,871.36","135.06M","-0.22%"
"08/20/2014","1,878.89","1,874.35","1,878.89","1,872.59","116.06M","0.36%"
"08/19/2014","1,872.16","1,862.97","1,872.16","1,862.49","105.76M","0.56%"
"08/18/2014","1,861.75","1,861.20","1,864.20","1,859.46","93.51M","-0.14%"
"08/15/2014","1,864.31","1,862.30","1,864.62","1,860.22","79.48M","0.15%"
"08/14/2014","1,861.58","1,854.87","1,863.37","1,854.87","109.85M","0.19%"
"08/13/2014","1,858.04","1,853.25","1,858.04","1,849.84","124.29M","0.41%"
"08/12/2014","1,850.39","1,847.98","1,850.53","1,846.88","88.15M","0.06%"
"08/11/2014","1,849.32","1,841.79","1,849.32","1,840.64","82.81M","0.51%"
"08/10/2014","1,839.87","1,839.87","1,839.87","1,839.87","","0.00%"
"08/08/2014","1,839.87","1,864.68","1,864.68","1,837.28","114.12M","-1.47%"
"08/07/2014","1,867.32","1,870.04","1,871.26","1,864.72","97.14M","-0.14%"
"08/06/2014","1,869.92","1,874.10","1,875.00","1,869.47","97.41M","-0.36%"
"08/05/2014","1,876.69","1,872.55","1,876.69","1,872.14","88.39M","0.05%"
"08/04/2014","1,875.80","1,864.19","1,875.80","1,864.19","103.18M","0.67%"
"08/02/2014","1,863.34","1,863.34","1,863.34","1,863.34","","0.00%"
"08/01/2014","1,863.34","1,866.11","1,868.01","1,861.60","94.68M","-0.43%"
