"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2021","7,234.92","7,124.66","7,234.92","7,113.72","180.38K","1.23%"
"12/08/2021","7,147.30","7,147.30","7,147.30","7,147.30","","0.00%"
"12/07/2021","7,147.30","7,153.42","7,170.82","7,098.03","179.70K","0.23%"
"12/06/2021","7,130.74","7,075.76","7,151.48","7,075.76","119.56K","1.07%"
"12/03/2021","7,055.19","7,074.01","7,120.07","7,055.19","105.21K","0.32%"
"12/02/2021","7,032.54","6,952.48","7,065.89","6,945.99","168.87K","1.23%"
"12/01/2021","6,947.06","7,194.09","7,194.09","6,928.30","296.57K","-3.52%"
"11/29/2021","7,200.88","7,151.66","7,202.72","7,000.00","795.54K","-1.07%"
"11/26/2021","7,278.44","7,346.07","7,346.07","7,263.43","218.51K","-1.23%"
"11/25/2021","7,369.27","7,389.11","7,397.58","7,335.46","135.57K","-0.67%"
"11/24/2021","7,419.10","7,395.49","7,419.10","7,365.77","135.22K","0.24%"
"11/23/2021","7,401.16","7,272.70","7,401.16","7,261.11","172.69K","1.63%"
"11/22/2021","7,282.67","7,268.74","7,282.67","7,231.90","122.64K","0.03%"
"11/19/2021","7,280.57","7,298.09","7,298.09","7,209.67","140.00K","-0.26%"
"11/18/2021","7,299.34","7,358.07","7,358.07","7,292.78","108.60K","-0.69%"
"11/17/2021","7,349.82","7,356.87","7,381.46","7,344.36","105.52K","-0.24%"
"11/16/2021","7,367.42","7,343.24","7,367.42","7,307.71","184.42K","0.34%"
"11/15/2021","7,342.37","7,378.73","7,378.73","7,333.31","109.10K","-0.55%"
"11/12/2021","7,382.84","7,329.81","7,387.82","7,329.25","184.20K","0.70%"
"11/11/2021","7,331.65","7,360.89","7,376.72","7,315.22","119.84K","-0.60%"
"11/10/2021","7,375.68","7,454.49","7,475.75","7,361.30","131.92K","-0.89%"
"11/09/2021","7,441.67","7,415.97","7,441.67","7,407.28","192.74K","0.61%"
"11/08/2021","7,396.22","7,374.42","7,424.94","7,373.53","168.52K","0.76%"
"11/05/2021","7,340.77","7,247.21","7,354.37","7,243.28","189.92K","1.90%"
"11/04/2021","7,203.72","7,221.47","7,224.05","7,176.64","101.06K","0.26%"
"11/03/2021","7,184.72","7,136.67","7,210.96","7,136.67","136.54K","1.11%"
"11/02/2021","7,106.01","7,159.66","7,182.61","7,043.68","","0.73%"
"10/29/2021","7,054.70","7,159.66","7,182.61","7,043.68","179.21K","-1.44%"
"10/28/2021","7,157.73","7,235.22","7,251.48","7,144.44","160.17K","-1.00%"
"10/27/2021","7,230.15","7,254.20","7,287.03","7,218.61","180.86K","-0.30%"
"10/26/2021","7,252.10","7,221.49","7,252.10","7,181.47","156.37K","0.56%"
"10/25/2021","7,211.54","7,277.82","7,295.35","7,198.42","162.38K","-1.07%"
"10/22/2021","7,289.61","7,305.22","7,305.22","7,265.42","139.02K","-0.30%"
"10/21/2021","7,311.72","7,321.25","7,326.10","7,279.91","282.95K","0.20%"
"10/20/2021","7,297.08","7,250.46","7,297.08","7,250.46","169.10K","0.42%"
"10/19/2021","7,266.31","7,236.26","7,289.97","7,236.26","230.92K","0.64%"
"10/18/2021","7,219.81","7,193.57","7,225.74","7,158.24","240.88K","0.09%"
"10/15/2021","7,213.46","7,194.99","7,228.59","7,168.42","227.79K","0.42%"
"10/14/2021","7,183.11","7,132.19","7,194.59","7,132.19","217.10K","1.62%"
"10/13/2021","7,068.92","7,121.59","7,159.42","7,030.68","262.90K","-0.55%"
"10/12/2021","7,107.82","7,115.24","7,166.63","7,095.91","172.35K","-0.23%"
"10/11/2021","7,124.01","6,936.46","7,171.43","6,936.46","187.36K","3.14%"
"10/08/2021","6,906.86","6,972.18","7,076.01","6,906.86","266.39K","-0.64%"
"10/07/2021","6,951.30","7,049.17","7,098.30","6,951.30","215.71K","-1.50%"
"10/06/2021","7,057.45","6,989.54","7,073.10","6,973.28","197.03K","1.09%"
"10/05/2021","6,981.24","6,946.76","6,981.24","6,921.65","103.16K","0.29%"
"10/04/2021","6,960.89","6,929.71","6,964.04","6,929.71","103.54K","0.54%"
"10/01/2021","6,923.60","6,964.49","6,984.79","6,923.60","92.23K","-0.42%"
"09/30/2021","6,952.88","6,916.82","6,984.14","6,904.69","174.78K","0.27%"
"09/29/2021","6,934.11","6,875.16","6,934.11","6,771.76","224.22K","0.71%"
"09/28/2021","6,885.36","6,984.54","6,984.54","6,868.34","168.09K","-1.02%"
"09/27/2021","6,956.26","6,965.86","6,987.26","6,947.34","181.89K","0.07%"
"09/24/2021","6,951.53","6,940.22","6,985.99","6,939.98","139.80K","0.52%"
"09/23/2021","6,915.28","6,904.50","6,974.00","6,904.50","128.66K","0.36%"
"09/22/2021","6,890.73","6,891.44","6,934.41","6,890.67","162.05K","0.14%"
"09/21/2021","6,881.20","6,794.13","6,890.97","6,779.19","127.88K","0.34%"
"09/20/2021","6,857.90","6,922.52","6,928.83","6,824.60","156.91K","-0.79%"
"09/17/2021","6,912.85","6,962.04","6,979.92","6,912.85","368.16K","-0.80%"
"09/16/2021","6,968.43","6,893.54","6,968.43","6,885.70","159.19K","1.28%"
"09/15/2021","6,880.20","6,927.48","6,974.97","6,861.01","160.28K","-0.58%"
"09/14/2021","6,920.36","6,976.89","7,033.06","6,920.36","151.61K","-0.69%"
"09/13/2021","6,968.14","6,960.98","6,973.08","6,937.25","115.60K","-0.03%"
"09/10/2021","6,970.51","6,914.97","6,970.51","6,908.67","146.27K","0.67%"
"09/09/2021","6,924.02","6,939.10","6,949.60","6,897.12","139.74K","-0.37%"
"09/08/2021","6,949.39","6,893.16","6,949.39","6,865.03","115.53K","0.53%"
"09/07/2021","6,912.71","6,892.80","6,924.14","6,884.05","125.17K","0.52%"
"09/06/2021","6,877.10","6,884.63","6,898.92","6,867.12","130.49K","-0.29%"
