Date,Price,Open,High,Low,Vol.,Change %
6/3/18,"43,609.77","43,513.93","43,611.76","42,912.56",445.50M,0.22%
6/4/18,"40,841.14","40,875.69","41,001.17","40,814.68",501.96M,-0.08%
6/6/18,"38,435.29","37,854.92","38,463.54","37,854.92",393.12M,1.53%
6/7/18,"37,625.59","37,743.22","37,826.28","37,612.36",170.87M,-0.31%
6/8/18,"36,479.42","36,499.67","36,620.48","36,399.42",182.28M,-0.06%
6/9/18,"34,110.22","34,414.37","34,438.13","34,087.26",164.49M,-0.88%
6/11/18,"32,154.03","32,048.18","32,212.00","31,949.33",,0.33%
6/12/18,"30,819.10","31,151.68","31,160.36","30,773.13",,-1.07%
7/2/18,"43,538.16","43,877.30","43,921.17","43,534.71",508.30M,-0.77%
7/3/18,"42,952.70","43,609.77","43,870.09","42,939.13",270.32M,-1.51%
7/5/18,"41,172.82","41,218.72","41,233.42","41,031.15",221.38M,-0.11%
7/6/18,"39,042.11","38,435.29","39,042.39","38,435.29",492.04M,1.58%
7/8/18,"36,333.80","36,479.42","36,491.19","36,321.50",248.01M,-0.40%
7/9/18,"34,037.91","34,110.22","34,177.85","33,667.34",155.95M,-0.21%
7/11/18,"32,108.30","32,154.03","32,218.20","32,083.25",,-0.14%
7/12/18,"30,866.82","30,819.10","30,993.02","30,774.51",,0.15%
8/1/18,"39,849.65","38,923.26","39,851.45","38,908.12",604.53M,2.38%
8/2/18,"43,326.89","43,538.16","43,616.14","43,261.66",2.14B,-0.49%
8/3/18,"43,090.55","42,952.70","43,092.63","42,777.92",266.00M,0.32%
8/5/18,"41,155.80","41,172.82","41,642.33","41,110.44",563.62M,-0.04%
8/6/18,"38,669.23","39,042.11","39,088.69","38,636.00",210.03M,-0.96%
8/8/18,"36,299.82","36,333.80","36,336.04","36,295.55",113.93M,-0.09%
8/10/18,"32,444.96","32,383.15","32,476.28","32,383.15",120.72M,0.19%
8/11/18,"32,228.50","32,108.30","32,246.75","32,103.41",,0.37%
9/1/18,"40,362.97","39,849.65","40,485.54","39,688.04",770.89M,1.29%
9/2/18,"43,127.92","43,326.89","43,672.55","42,790.79",552.39M,-0.46%
9/3/18,"43,167.86","43,090.55","43,290.23","43,079.16",1.53B,0.18%
9/4/18,"40,429.18","40,841.14","40,848.41","40,429.18",287.04M,-1.01%
9/5/18,"41,080.12","41,156.37","41,160.18","40,904.83",341.06M,-0.18%
9/7/18,"37,647.93","37,625.59","37,715.30","37,615.49",151.20M,0.06%
9/8/18,"36,232.66","36,299.82","36,366.26","36,153.15",188.26M,-0.19%
9/10/18,"32,417.70","32,444.96","32,477.47","32,336.24",349.53M,-0.08%
9/11/18,"32,200.21","32,228.50","32,253.44","32,126.60",,-0.09%
10/1/18,"41,816.11","40,366.22","41,816.11","40,366.22",1.09B,3.60%
10/4/18,"40,499.04","40,429.18","40,499.04","40,206.10",388.27M,0.17%
10/5/18,"40,914.94","41,080.12","41,086.20","40,872.96",244.92M,-0.40%
10/7/18,"37,421.01","37,647.93","37,647.93","37,422.84",211.63M,-0.60%
10/8/18,"35,446.47","36,232.66","36,232.66","35,435.28",192.99M,-2.17%
10/9/18,"33,611.69","34,014.49","34,014.49","33,594.44",137.63M,-1.25%
10/10/18,"32,382.58","32,417.70","32,466.73","32,382.58",134.45M,-0.11%
10/12/18,"30,614.73","30,866.82","31,213.77","30,614.73",,-0.82%
11/1/18,"43,041.54","41,816.11","43,269.41","41,813.37",1.16B,2.93%
11/4/18,"40,846.24","40,499.04","40,849.15","40,444.54",367.20M,0.86%
11/5/18,"41,022.31","40,914.94","41,189.28","40,913.85",214.58M,0.26%
11/6/18,"38,845.31","38,669.23","38,856.06","38,649.41",603.17M,0.46%
11/7/18,"37,253.25","37,421.01","37,431.58","37,233.82",285.11M,-0.45%
11/9/18,"33,449.17","33,607.01","33,609.86","33,114.12",150.67M,-0.48%
11/10/18,"32,417.82","32,382.58","32,443.08","32,330.67",147.52M,0.11%
11/12/18,"30,718.72","30,614.73","30,769.61","30,542.86",,0.34%
12/1/18,"42,898.90","43,041.54","43,670.57","42,636.87",1.39B,-0.33%
12/2/18,"42,737.89","43,127.92","43,198.00","42,080.55",517.44M,-0.90%
12/3/18,"43,056.51","43,167.87","43,228.94","42,943.34",431.23M,-0.26%
12/4/18,"40,808.48","40,846.24","40,882.71","40,622.43",205.29M,-0.09%
12/6/18,"39,167.04","38,844.32","39,425.61","38,843.04",341.48M,0.83%
12/7/18,"37,226.44","37,253.25","37,253.25","37,075.09",262.97M,-0.07%
12/9/18,"32,292.79","33,449.17","33,449.64","32,269.65",246.88M,-3.46%
12/10/18,"32,456.98","32,417.82","32,456.98","32,335.75",162.36M,0.12%
12/11/18,"32,143.41","32,202.73","32,218.71","32,123.14",,-0.18%
12/12/18,"30,642.35","30,710.12","30,771.47","30,611.08",,-0.25%
1/2/19,"30,636.36","30,557.20","30,740.63","30,557.20",,0.26%
1/3/19,"31,827.24","31,718.70","31,935.28","31,708.89",,0.34%
1/4/19,"30,527.50","31,041.42","31,041.42","30,527.50",,-1.66%
1/7/19,"29,614.61","29,966.87","29,966.88","29,593.82",107.43M,-1.18%
1/8/19,"27,748.46","27,718.26","27,748.46","27,615.46",97.36M,0.11%
1/11/19,"26,293.30","26,355.35","26,378.00","26,217.91",252.37M,-0.24%
2/1/19,"31,070.06","31,429.34","31,434.04","31,065.25",,-1.15%
2/4/19,"30,226.77","30,527.88","30,712.37","30,212.62",,-0.99%
2/5/19,"29,171.73","29,159.74","29,195.70","29,104.10",,0.04%
2/7/19,"29,395.14","29,614.61","29,616.93","29,395.14",200.68M,-0.74%
2/8/19,"27,630.46","27,748.46","27,792.77","27,623.58",161.65M,-0.43%
2/9/19,"27,565.14","27,540.42","27,677.37","27,463.76",111.50M,0.14%
2/10/19,"27,314.87","27,630.56","27,645.40","27,261.25",175.55M,-1.14%
2/12/19,"26,990.59","26,999.69","27,025.20","26,931.13",246.49M,-0.04%
3/1/19,"30,771.32","31,070.06","31,078.43","30,749.66",,-0.96%
3/4/19,"29,668.73","30,226.77","30,243.71","29,665.78",,-1.85%
3/5/19,"29,212.00","29,171.73","29,222.73","29,143.73",,0.14%
3/6/19,"30,928.29","31,069.37","31,100.03","30,867.74",,-0.45%
3/7/19,"29,375.25","29,395.14","29,458.03","29,300.70",237.71M,-0.07%
3/9/19,"27,586.79","27,565.09","27,606.28","27,481.18",294.40M,0.08%
3/10/19,"27,085.69","27,314.87","27,480.30","26,575.54",151.19M,-0.84%
3/12/19,"26,944.32","27,000.35","27,030.98","26,833.39",189.01M,-0.17%
4/1/19,"30,638.90","30,770.70","30,770.70","30,577.18",,-0.43%
4/2/19,"30,745.05","30,636.36","30,754.09","30,636.36",,0.35%
4/3/19,"32,129.94","31,827.24","32,129.94","31,827.24",,0.95%
4/4/19,"29,553.12","29,626.14","29,662.09","29,548.65",,-0.39%
4/7/19,"29,300.09","29,375.25","29,466.94","29,300.09",180.40M,-0.26%
4/9/19,"27,319.64","27,590.44","27,606.85","27,283.67",250.45M,-0.97%
4/10/19,"26,987.45","27,085.69","27,089.38","26,974.83",138.88M,-0.36%
4/11/19,"26,401.06","26,293.30","26,433.95","26,293.30",368.18M,0.41%
4/12/19,"26,938.58","26,944.32","26,956.43","26,918.12",112.88M,-0.02%
5/2/19,"30,773.57","30,745.05","30,773.57","30,521.42",,0.09%
5/3/19,"32,173.66","32,129.94","32,252.89","32,126.42",,0.14%
5/4/19,"29,616.38","29,553.12","29,628.40","29,536.48",,0.21%
5/7/19,"29,270.95","29,300.09","29,318.09","29,235.28",298.40M,-0.10%
5/8/19,"27,669.38","27,630.46","27,674.85","27,584.11",280.69M,0.14%
5/9/19,"27,252.09","27,319.64","27,319.64","27,273.14",133.34M,-0.25%
5/11/19,"26,375.35","26,401.06","26,447.96","26,299.86",304.28M,-0.10%
5/12/19,"26,913.70","26,941.56","26,948.42","26,889.48",206.73M,-0.09%
6/2/19,"30,821.80","30,773.57","30,825.20","30,728.01",,0.16%
6/3/19,"32,121.74","32,173.66","32,173.66","32,062.03",,-0.16%
6/5/19,"29,196.87","29,212.00","29,212.00","29,120.86",,-0.05%
6/6/19,"30,527.07","30,928.29","30,948.16","30,136.14",217.19M,-1.30%
6/8/19,"27,527.40","27,669.38","27,706.47","27,521.00",170.72M,-0.51%
6/9/19,"27,146.57","27,252.09","27,582.15","26,895.56",311.26M,-0.39%
6/11/19,"26,223.66","26,364.81","26,367.19","26,223.66",232.09M,-0.58%
6/12/19,"26,855.52","26,913.70","26,926.72","26,746.03",197.03M,-0.22%
7/1/19,"30,400.28","30,638.90","30,709.65","30,260.03",,-0.78%
7/2/19,"31,433.49","30,817.22","31,433.49","30,817.22",,1.98%
7/3/19,"32,010.06","32,121.74","32,159.87","32,041.74",,-0.35%
7/5/19,"29,096.41","29,196.87","29,208.63","29,091.60",,-0.34%
7/6/19,"30,432.13","30,529.90","30,982.78","30,380.98",280.00M,-0.31%
7/8/19,"27,412.13","27,527.40","27,534.56","27,404.26",128.92M,-0.42%
7/10/19,"26,866.41","26,987.45","27,004.48","26,835.58",151.71M,-0.45%
7/11/19,"26,188.24","26,223.66","26,242.53","26,172.35",726.19M,-0.14%
8/1/19,"30,036.15","30,397.63","30,488.52","29,999.95",,-1.20%
8/2/19,"31,529.92","31,457.17","31,845.63","31,457.17",,0.31%
8/3/19,"31,924.51","32,010.06","32,043.49","31,876.24",,-0.27%
8/4/19,"29,162.24","29,616.38","29,620.93","28,780.02",,-1.53%
8/5/19,"28,966.41","29,096.41","29,115.30","28,946.91",,-0.45%
8/7/19,"29,287.87","29,270.95","29,312.93","29,216.70",216.29M,0.06%
8/8/19,"27,424.92","27,412.13","27,450.92","27,308.64",279.63M,0.05%
8/10/19,"26,809.92","26,866.41","26,896.09","26,809.30",185.94M,-0.21%
8/11/19,"26,314.49","26,188.24","26,333.84","26,143.12",432.47M,0.48%
9/1/19,"29,336.80","30,036.15","30,084.28","29,336.80",,-2.33%
9/4/19,"29,149.46","29,159.92","29,160.11","28,989.49",,-0.04%
9/5/19,"28,896.25","28,966.41","29,015.77","28,881.83",,-0.24%
9/7/19,"29,318.85","29,287.87","29,318.85","28,943.48",294.40M,0.11%
9/8/19,"27,306.81","27,424.92","27,434.59","27,306.81",220.80M,-0.43%
9/9/19,"27,089.84","27,146.57","27,231.76","27,086.61",290.49M,-0.21%
9/10/19,"26,598.94","26,817.30","26,817.30","26,489.42",243.01M,-0.79%
9/12/19,"26,681.31","26,855.52","26,855.52","26,582.25",192.67M,-0.65%
10/1/19,"29,517.73","29,336.80","29,612.33","29,329.62",,0.62%
10/4/19,"29,193.42","29,158.57","29,213.93","29,124.02",,0.15%
10/5/19,"28,847.81","28,896.25","28,896.25","28,718.68",,-0.17%
10/6/19,"30,322.19","30,432.13","30,459.43","30,306.76",247.28M,-0.36%
10/7/19,"29,256.60","29,318.02","29,318.02","29,010.33",188.74M,-0.21%
10/9/19,"27,047.58","27,089.84","27,148.69","26,977.36",364.22M,-0.16%
10/10/19,"26,583.75","26,598.94","26,599.87","26,578.03",363.25M,-0.06%
10/12/19,"26,384.21","26,705.70","26,716.38","26,383.36",196.29M,-1.11%
11/1/19,"29,830.70","29,522.31","30,438.21","29,518.35",,1.06%
