"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2017","2,011.67","2,024.49","2,024.49","2,005.35","","-0.75%"
"04/26/2017","2,026.92","2,000.80","2,031.08","1,994.52","","1.43%"
"04/25/2017","1,998.41","1,983.23","2,002.37","1,969.04","","0.95%"
"04/24/2017","1,979.57","1,954.31","1,979.76","1,954.31","","1.79%"
"04/21/2017","1,944.72","1,932.82","1,955.43","1,932.82","","0.65%"
"04/20/2017","1,932.17","1,912.70","1,932.25","1,900.72","","0.82%"
"04/19/2017","1,916.50","1,920.19","1,932.81","1,911.35","","-0.20%"
"04/18/2017","1,920.29","1,944.28","1,949.52","1,914.44","","-1.15%"
"04/17/2017","1,942.72","1,917.13","1,944.93","1,902.48","","1.38%"
"04/14/2017","1,916.29","1,943.65","1,943.65","1,913.71","","-1.46%"
"04/13/2017","1,944.70","1,954.39","1,954.81","1,916.67","","-0.16%"
"04/12/2017","1,947.88","1,985.69","1,986.56","1,942.58","","-1.52%"
"04/11/2017","1,977.95","1,969.12","1,994.26","1,965.80","","0.34%"
"04/10/2017","1,971.23","2,017.75","2,018.03","1,965.58","","-2.43%"
"04/07/2017","2,020.23","2,046.78","2,048.63","2,010.92","","-1.68%"
"04/06/2017","2,054.69","2,052.05","2,058.11","2,043.42","","-0.08%"
"04/05/2017","2,056.32","2,028.71","2,057.03","2,028.12","","1.51%"
"04/04/2017","2,025.69","2,007.90","2,028.01","2,005.61","","0.85%"
"04/03/2017","2,008.61","1,998.55","2,014.18","1,992.67","","0.64%"
"03/31/2017","1,995.90","2,021.16","2,022.24","1,992.95","","-1.28%"
"03/30/2017","2,021.88","2,025.00","2,026.94","2,012.07","","-0.09%"
"03/29/2017","2,023.71","2,032.49","2,037.58","2,013.13","","-0.43%"
"03/28/2017","2,032.54","2,016.95","2,032.54","2,010.92","","0.96%"
"03/27/2017","2,013.16","2,034.10","2,034.10","1,997.92","","-1.30%"
"03/24/2017","2,039.77","2,047.78","2,052.90","2,036.30","","-0.55%"
"03/23/2017","2,051.04","2,065.37","2,072.91","2,040.18","","-0.51%"
"03/22/2017","2,061.53","2,042.65","2,061.53","2,030.55","","0.66%"
"03/21/2017","2,048.07","2,045.19","2,067.40","2,040.55","","0.26%"
"03/20/2017","2,042.72","2,038.99","2,051.50","2,024.85","","0.28%"
"03/17/2017","2,036.96","2,015.59","2,045.85","2,013.82","","1.12%"
"03/16/2017","2,014.37","2,001.82","2,021.05","1,998.24","","1.09%"
"03/15/2017","1,992.59","2,003.09","2,018.39","1,989.12","","-0.43%"
"03/14/2017","2,001.25","2,001.40","2,018.42","1,990.55","","0.06%"
"03/13/2017","2,000.14","1,972.66","2,001.71","1,968.61","","1.33%"
"03/10/2017","1,973.96","1,977.75","1,989.06","1,965.23","","-0.01%"
"03/09/2017","1,974.24","2,010.85","2,020.04","1,971.73","","-2.50%"
"03/07/2017","2,024.84","2,047.59","2,048.98","2,009.00","","-1.10%"
"03/06/2017","2,047.42","2,056.63","2,071.69","2,045.28","","-0.46%"
"03/03/2017","2,056.89","2,046.61","2,056.89","2,032.27","","0.39%"
"03/02/2017","2,049.00","2,062.61","2,076.71","2,044.25","","-0.53%"
"03/01/2017","2,059.87","2,034.28","2,063.67","2,030.49","","1.18%"
"02/28/2017","2,035.77","2,057.74","2,057.77","2,027.05","","-1.01%"
"02/27/2017","2,056.46","2,095.51","2,097.20","2,054.93","","-1.75%"
"02/24/2017","2,093.09","2,106.96","2,106.96","2,081.35","","-0.63%"
"02/22/2017","2,106.30","2,128.98","2,130.80","2,094.85","","-1.01%"
"02/21/2017","2,127.72","2,118.85","2,135.97","2,111.55","","0.41%"
"02/20/2017","2,119.09","2,132.47","2,136.80","2,113.03","","-0.43%"
"02/17/2017","2,128.21","2,148.58","2,148.84","2,125.45","","-0.94%"
"02/16/2017","2,148.48","2,138.70","2,148.48","2,127.04","","0.53%"
"02/15/2017","2,137.08","2,140.20","2,156.36","2,109.93","","-0.21%"
"02/14/2017","2,141.50","2,162.13","2,162.13","2,135.01","","-0.92%"
"02/13/2017","2,161.49","2,165.12","2,174.73","2,150.52","","-0.03%"
"02/10/2017","2,162.19","2,176.79","2,182.18","2,156.81","","-0.54%"
