"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/2022","23.45","23.45","23.45","23.40","5.62M","0.00%"
"03/22/2022","23.45","23.60","23.50","23.00","8.40M","-0.64%"
"03/21/2022","23.60","23.40","23.60","23.40","6.38M","0.85%"
"03/18/2022","23.40","23.75","23.75","23.40","5.09M","-1.47%"
"03/17/2022","23.75","23.30","23.75","23.45","5.48M","1.93%"
"03/16/2022","23.30","22.40","23.30","22.95","5.62M","4.02%"
"03/15/2022","22.40","22.50","22.40","22.00","2.50M","-0.44%"
"03/14/2022","22.50","21.80","22.50","22.05","5.08M","3.21%"
"03/11/2022","21.80","22.25","21.80","21.55","2.33M","-2.02%"
"03/10/2022","22.25","22.25","22.40","21.30","1.14M","0.00%"
"03/09/2022","22.25","22.25","22.25","21.10","1.32M","0.00%"
"03/08/2022","22.25","20.80","22.25","22.25","693.45K","6.97%"
"03/07/2022","20.80","20.80","22.65","20.85","554.69K","0.00%"
"03/04/2022","20.80","20.80","20.80","20.00","4.19M","0.00%"
"03/03/2022","20.80","23.05","23.05","20.80","22.13M","-9.96%"
"03/02/2022","23.10","24.95","24.95","23.00","16.57M","-8.70%"
"03/01/2022","25.30","25.05","25.30","25.25","2.11M","1.00%"
"02/28/2022","25.05","25.50","25.80","24.90","4.41M","-1.76%"
"02/25/2022","25.50","26.15","25.50","25.50","4.96M","-2.49%"
"02/24/2022","26.15","24.40","26.15","24.70","15.94M","7.17%"
"02/23/2022","24.40","24.40","24.65","24.25","1.33M","0.00%"
"02/22/2022","24.40","24.50","24.40","24.00","4.16M","-0.41%"
"02/21/2022","24.50","24.25","24.50","24.40","3.04M","1.03%"
"02/18/2022","24.25","24.70","24.60","24.25","2.09M","-1.82%"
"02/17/2022","24.70","25.00","24.90","24.70","1.04M","-1.20%"
"02/16/2022","25.00","25.00","25.00","24.80","3.32M","0.00%"
"02/15/2022","25.00","25.00","25.10","24.80","2.98M","0.00%"
"02/14/2022","25.00","26.50","26.30","25.00","6.12M","-5.66%"
"02/11/2022","26.50","26.00","27.90","26.00","28.65M","1.92%"
"02/10/2022","26.00","25.10","26.00","25.10","7.55M","3.59%"
"02/09/2022","25.10","24.95","25.20","24.90","22.69M","0.60%"
"02/08/2022","24.95","24.50","25.00","24.30","17.23M","1.84%"
"02/07/2022","24.50","24.25","24.50","24.50","4.17M","1.03%"
"02/04/2022","24.25","24.30","24.25","23.60","12.87M","-0.21%"
"02/03/2022","24.30","24.70","24.50","24.25","16.32M","-1.62%"
"02/02/2022","24.70","24.50","24.90","24.05","17.89M","0.82%"
"02/01/2022","24.50","23.25","25.10","24.00","20.51M","5.38%"
"01/31/2022","23.25","21.15","23.25","21.50","20.72M","9.93%"
"01/28/2022","21.15","20.90","21.30","20.95","5.33M","1.20%"
"01/27/2022","20.90","20.55","20.90","20.55","9.53M","1.70%"
"01/26/2022","20.55","20.55","20.60","20.40","4.53M","0.00%"
"01/25/2022","20.55","20.45","20.70","20.55","1.58M","0.49%"
"01/24/2022","20.45","20.45","20.75","20.40","2.67M","0.00%"
"01/21/2022","20.45","20.25","20.50","20.20","4.75M","0.99%"
"01/20/2022","20.25","19.05","20.50","19.50","3.87M","6.30%"
"01/19/2022","19.05","19.65","20.00","19.05","4.77M","-3.05%"
"01/18/2022","19.65","19.40","19.65","19.65","2.92M","1.29%"
"01/17/2022","19.40","19.85","19.40","19.40","831.96K","-2.27%"
"01/14/2022","19.85","20.10","19.85","19.85","1.45M","-1.24%"
"01/13/2022","20.10","20.00","20.10","20.00","4.26M","0.50%"
"01/12/2022","20.00","20.05","20.00","20.00","4.23M","-0.25%"
"01/11/2022","20.05","20.95","20.10","20.00","3.43M","-4.30%"
"01/10/2022","20.95","21.20","21.20","20.60","6.55M","-1.18%"
"01/07/2022","21.20","20.50","21.45","20.65","7.54M","3.41%"
"01/06/2022","20.50","20.00","20.50","20.00","6.61M","2.50%"
"01/05/2022","20.00","19.50","20.00","19.05","14.54M","2.56%"
"01/04/2022","19.50","19.90","19.50","19.00","1.94M","-2.01%"
"12/31/2021","19.90","20.00","20.00","19.90","2.22M","-0.50%"
"12/30/2021","20.00","19.40","20.05","19.60","14.95M","3.09%"
"12/29/2021","19.40","19.00","19.40","19.00","8.13M","2.11%"
"12/24/2021","19.00","19.00","19.05","18.95","5.62M","0.00%"
"12/23/2021","19.00","19.00","19.00","19.00","6.40M","0.00%"
"12/22/2021","19.00","18.80","19.00","18.95","3.56M","1.06%"
"12/21/2021","18.80","18.25","18.80","18.35","3.25M","3.01%"
"12/20/2021","18.25","18.20","18.40","18.25","4.11M","0.27%"
"12/17/2021","18.20","18.55","18.40","18.20","1.03M","-1.89%"
"12/16/2021","18.55","17.85","18.55","17.85","4.01M","3.92%"
"12/15/2021","17.85","17.85","17.85","17.85","985.72K","0.00%"
"12/14/2021","17.85","17.35","17.85","17.35","9.92M","2.88%"
"12/13/2021","17.35","17.00","17.35","17.35","4.10M","2.06%"
"12/10/2021","17.00","16.40","17.00","16.65","8.48M","3.66%"
