Date,Open,High,Low,Close,Volume
2/16/17,3088.84,3096.74,3079.11,3096.69,306196928
2/17/17,3099.2,3114.7,3099.2,3107.65,276404000
2/20/17,3106.81,3109.18,3092.82,3096.69,214706400
2/21/17,3100.93,3101.18,3086.57,3094.19,247478400
2/22/17,3104.12,3123.79,3101.25,3122.2,317752096
2/23/17,3119.81,3137.57,3114.79,3137.57,391270016
2/24/17,3136.24,3138.97,3110.9,3117.03,243832000
2/27/17,3101.18,3113.63,3094.9,3108.62,243056704
2/28/17,3095.48,3106.48,3089.91,3096.61,383249792
3/1/17,3106.3,3129.69,3104.59,3122.77,259929904
3/2/17,3147.97,3158.26,3123.33,3136.48,345832032
3/3/17,3121.2,3125.1,3104.33,3122.34,258587392
3/6/17,3121.96,3128.77,3109.89,3121.51,211460192
3/7/17,3121.18,3131.65,3120.21,3130.44,261109920
3/8/17,3128.45,3150.84,3127.19,3145.29,273225216
3/9/17,3135.71,3137.19,3114.67,3118.84,210705408
3/10/17,3114.75,3146.38,3106.98,3133.35,253623696
3/13/17,3139.04,3150.83,3132.23,3147.15,206974896
3/14/17,3147.94,3152.13,3135.02,3143.4,230883008
3/15/17,3133.41,3142.5,3116.34,3137.43,242788800
3/16/17,3155.32,3168.26,3150.16,3163.52,303759520
3/17/17,3168.92,3177.9,3164.45,3169.38,389760192
3/20/17,3162.21,3172.74,3147.89,3165.7,211623392
3/21/17,3170.48,3172.63,3156.77,3158.57,151990304
3/22/17,3128.26,3131.92,3114.33,3118.19,231618992
3/23/17,3125.18,3131.23,3117.63,3126.93,186230304
3/24/17,3129.18,3148.89,3124.47,3142.9,231411200
3/27/17,3122.05,3133.76,3112.39,3126.88,192648000
3/28/17,3139.8,3158.97,3139.04,3157.82,222439904
3/29/17,3166.77,3188.02,3166.21,3184.57,229973344
3/30/17,3184.44,3187.44,3168.27,3173.24,204946736
3/31/17,3172.06,3181.61,3171.49,3175.11,319978592
4/3/17,3180.27,3188.17,3179.62,3187.51,281396448
4/4/17,3182.32,3189.81,3175.15,3179.06,199631648
4/5/17,3176.91,3182.44,3157.03,3176.55,242023008
4/6/17,3167.6,3175.59,3157.36,3175.59,199128992
4/7/17,3171.22,3177.27,3144.5,3177.27,229150400
4/10/17,3177.27,3182.44,3170.18,3181.45,210575696
4/11/17,3180.02,3186.46,3164.21,3174.75,225200800
4/12/17,3170.58,3186.5,3165.22,3186.01,324663488
4/13/17,3162.52,3176.63,3160.28,3169.24,177808288
4/17/17,3159.19,3160.14,3136.93,3138.3,153615904
4/18/17,3159.88,3162.58,3134.28,3137.54,189341104
4/19/17,3129.74,3129.87,3113.9,3126.28,261891904
4/20/17,3119.92,3144.05,3117.97,3137.88,241411296
4/21/17,3150.09,3156.03,3138.93,3139.83,213594000
4/24/17,3156.89,3156.89,3129.26,3144.03,218127040
4/25/17,3145.26,3167.22,3143.22,3163.93,258060400
4/26/17,3164.12,3176.79,3161.99,3173.76,269416576
4/27/17,3172.84,3182.11,3164.54,3171.36,219574144
4/28/17,3172.91,3183.18,3170.14,3175.44,310364736
5/2/17,3183.43,3212.27,3183.41,3211.11,262754096
5/3/17,3224.21,3238.94,3221.75,3237.81,171602000
5/4/17,3236.14,3239.76,3218.41,3228.62,236353600
5/5/17,3228.27,3235.97,3214.87,3229.73,230101552
5/8/17,3240.44,3240.44,3226.06,3236.98,292006112
5/9/17,3247.41,3250.26,3237.69,3249.97,235247296
5/11/17,3261.08,3274.33,3257.42,3271.11,354217376
5/12/17,3267.97,3272.02,3253.54,3255.29,314796096
5/15/17,3262.26,3275.39,3255.2,3264.21,323280512
5/16/17,3259.14,3259.66,3224.74,3227.71,284307392
5/17/17,3220.47,3227.26,3207.48,3224.1,231359264
5/18/17,3192.79,3226.71,3189.7,3221.66,256671104
5/19/17,3217.84,3226.73,3213.76,3216.92,222176000
5/22/17,3216.18,3224.25,3208.95,3213.57,218723504
5/23/17,3220.86,3233.86,3216.18,3222.69,217177824
5/24/17,3230.6,3233.48,3220.68,3231.24,184244912
5/25/17,3231.3,3248.17,3229.52,3234.37,235259392
5/26/17,3227.38,3233.05,3217.67,3219.42,195869520
5/29/17,3217.25,3221.24,3211.09,3214.55,164841952
5/30/17,3215.71,3215.71,3195.82,3204.79,161914800
5/31/17,3202.12,3214.83,3199.83,3210.82,444655904
6/1/17,3214.12,3235.96,3211.1,3235.96,272633312
6/2/17,3242.73,3248.12,3233.59,3240.01,189229488
6/5/17,3242.35,3244.98,3229.26,3238.31,199695504
6/6/17,3237.51,3242.04,3229.59,3235.75,181822432
6/7/17,3237.61,3249.57,3230.49,3230.49,203811904
6/8/17,3236.41,3242.74,3226.64,3237.05,162384304
6/9/17,3243.03,3260.01,3239.98,3254.19,197132704
6/12/17,3256.71,3270.92,3243.26,3248.34,207540992
6/13/17,3253.57,3264.92,3252.62,3257.52,195227680
6/14/17,3262.82,3264.05,3242.53,3253.43,206798816
6/15/17,3243.94,3247.36,3226.75,3232.09,231246224
6/16/17,3235.18,3246.58,3224.19,3231.44,304390784
6/19/17,3239.08,3251.72,3238.49,3247.18,146076928
6/20/17,3249.42,3254.9,3226.43,3230.42,208473296
6/21/17,3213.67,3215.98,3196.49,3201.77,222282304
6/22/17,3206.11,3226.68,3202.73,3215.55,221768496
6/23/17,3223.6,3223.6,3200.21,3209.47,295104288
6/27/17,3216.57,3226.19,3211.52,3219.53,196599376
6/28/17,3217.5,3221.23,3203.75,3215.7,215703008
6/29/17,3234.36,3262.12,3234.33,3258.65,226546304
6/30/17,3243.79,3246.1,3221.84,3226.48,266063088
7/3/17,3228.91,3234.81,3213.69,3223.46,187892720
7/4/17,3231.26,3233.39,3204.52,3211.17,190979904
7/5/17,3209.86,3248.71,3199.98,3248.71,235622704
7/6/17,3248.89,3251.21,3222.26,3226.34,228567360
7/7/17,3219.42,3229.67,3210.1,3229.01,188400192
7/10/17,3237.42,3248.05,3232.96,3246.35,168237296
7/11/17,3248.55,3249.49,3212.89,3218.8,264932800
7/12/17,3219.67,3223.36,3196.14,3208.91,271905952
7/13/17,3219.18,3235.67,3219.18,3235.67,237657488
7/14/17,3240.18,3287.43,3236.32,3287.43,424256608
7/17/17,3296.46,3301.37,3287.56,3298.24,274843360
7/18/17,3291.71,3308.27,3289.45,3306.08,240096608
7/19/17,3303.01,3327.8,3299.13,3325.07,308903488
7/20/17,3326.82,3331.13,3287.46,3293.13,274210112
7/21/17,3292.84,3319.36,3290.93,3314.12,281458400
7/24/17,3307.18,3314.96,3294.66,3310.8,165106400
7/25/17,3314.29,3332.55,3313.67,3327.83,238664192
7/26/17,3336.76,3347.53,3324.19,3336.72,274249504
7/27/17,3342.77,3354.71,3340.21,3354.71,268725888
7/28/17,3342.42,3347.06,3319.41,3330.75,223798096
7/31/17,3338.17,3339.09,3319.57,3329.52,294324384
8/1/17,3321.5,3338.26,3321.5,3338.2,237858976
8/2/17,3337.57,3349.09,3321.65,3348.8,238319760
8/3/17,3335.67,3343.71,3331.72,3342.92,243258592
8/4/17,3346.62,3346.62,3326.52,3326.52,224960416
8/7/17,3329.43,3337.95,3314.39,3320.67,153758112
8/8/17,3325.28,3330.75,3307.64,3318.08,234159392
8/10/17,3322.07,3342.8,3316.56,3323.24,343140800
8/11/17,3293.75,3297.23,3277.02,3279.72,311223712
8/14/17,3296.44,3310.48,3293.78,3308.69,229415504
8/15/17,3319.84,3322.5,3291.06,3294.93,208300128
8/16/17,3281.8,3284.89,3259.4,3278.95,215015008
8/17/17,3267.35,3271.71,3258.66,3268.88,248767040
8/18/17,3256.25,3270.26,3249.37,3251.99,231769664
8/21/17,3254.88,3261.63,3244.23,3246.99,192364304
8/22/17,3254.39,3275.98,3252.13,3263.79,206467104
8/23/17,3266.29,3278.54,3260,3260.05,210586400
8/24/17,3267.57,3276.22,3264.8,3272.16,171562352
8/25/17,3276.41,3276.47,3257.8,3259.57,171917344
8/28/17,3255.52,3273.27,3252.29,3267.62,132749296
8/29/17,3255.87,3263.39,3244.55,3249.34,177201888
8/30/17,3259.13,3269.74,3258.12,3265.26,207264896
8/31/17,3288.56,3288.94,3274.97,3277.26,416986048
9/4/17,3274.39,3275.14,3227.36,3230.97,279949088
9/5/17,3238.03,3258.74,3236.93,3251.26,155716496
9/6/17,3250.38,3254.89,3223.83,3232.47,214426976
9/7/17,3241.94,3254.44,3226.9,3228.06,198313792
9/8/17,3226.65,3236.36,3218.34,3228.56,190941488
9/11/17,3239.29,3240.9,3222.11,3228.51,200218000
9/12/17,3240.68,3240.94,3226.23,3235.69,184197856
9/13/17,3234.84,3237.19,3221.1,3230.36,194163104
9/14/17,3229.16,3230.39,3209.5,3220.95,209170848
9/15/17,3211.27,3221.02,3193.41,3209.56,294294592
9/18/17,3230.38,3246.49,3225.48,3241.85,185241136
9/19/17,3249.28,3251.47,3220.56,3225.95,189182592
9/20/17,3220.77,3227.42,3213.66,3218.07,140870304
9/21/17,3207.61,3218.8,3203.92,3213.82,205169536
9/22/17,3206.51,3222.05,3201.1,3220.25,186203104
9/25/17,3231.86,3234.2,3213.68,3215.91,156276976
9/26/17,3212.93,3217.31,3202.77,3212.04,168494960
9/27/17,3207.3,3242.37,3205.67,3236.15,163065616
9/28/17,3242.95,3250.06,3220.07,3227.14,198692400
9/29/17,3222.72,3225.26,3200.73,3219.91,244464896
10/2/17,3233.95,3264.89,3231.23,3262.1,164013184
10/3/17,3269.49,3270.08,3232.06,3246.08,181083696
10/4/17,3245.35,3247.02,3230.81,3236.65,215281744
10/5/17,3235.29,3264.62,3233.85,3261.84,188150368
10/6/17,3267.8,3291.29,3264.48,3291.29,228553296
10/9/17,3296.49,3300.88,3279.32,3291.56,205203008
10/10/17,3292.37,3296.09,3278.43,3288.95,170731120
10/11/17,3294.63,3301.07,3272.36,3280.28,214847296
10/12/17,3292.9,3306.36,3287.23,3303.09,215364400
10/13/17,3304.81,3326.67,3303.3,3319.11,247975504
10/16/17,3323.24,3333.98,3317.74,3323.06,210739904
10/17/17,3328.6,3342.37,3322.82,3329.03,174396672
10/19/17,3340.42,3354.27,3324.56,3334.91,277734624
10/20/17,3343.14,3347.08,3333.23,3340.73,186589696
10/23/17,3348.66,3360.95,3340.76,3349.8,179056688
10/24/17,3348.45,3354.73,3333.41,3334.67,177402400
10/25/17,3328.82,3344.5,3327.18,3343.88,179307504
10/26/17,3331.68,3356.42,3331.68,3356.25,230616704
10/27/17,3361.21,3386.44,3360.76,3386.44,283832000
10/30/17,3385.6,3392.15,3369.22,3375.97,209102832
10/31/17,3364,3382.12,3364,3374.08,252920896
11/1/17,3377.19,3395.76,3374.58,3391.61,281312544
11/2/17,3384.08,3393.93,3358.39,3380.5,163244304
11/3/17,3382.25,3383.6,3366.93,3382.31,155586160
11/6/17,3380.36,3384.2,3368.1,3381.85,176331104
11/7/17,3389.89,3416.73,3389.89,3413.1,223974592
11/8/17,3409.33,3422.84,3402.35,3421.25,213168096
11/9/17,3420.26,3429.21,3409.11,3423.91,276300800
11/10/17,3409.57,3431.07,3403.99,3420.1,249590704
11/13/17,3414.92,3428.66,3413.67,3419.13,209566704
11/14/17,3422.04,3422.46,3393.66,3399.09,325454624
11/15/17,3390.96,3396.08,3366.61,3368.7,225214496
11/16/17,3368.95,3376.12,3341.3,3341.3,250445200
11/17/17,3365.7,3385.33,3363.48,3382.38,224605104
11/20/17,3382.58,3390.97,3374.9,3386.59,180692896
11/21/17,3394.16,3429.79,3392.87,3423.38,230284464
11/22/17,3433.73,3442.78,3430.02,3430.02,196183296
11/23/17,3439.04,3440.58,3417.26,3423.17,150708336
11/24/17,3430.08,3445.03,3421.86,3442.15,146834592
11/27/17,3442.89,3445.62,3431.33,3436.36,144655104
11/28/17,3435.71,3443.64,3427.55,3442.35,225168256
11/29/17,3447.8,3449.32,3431.61,3438.99,173924304
11/30/17,3429.07,3441.19,3419.74,3433.54,514638272
12/1/17,3441.85,3462.78,3440.26,3449.54,226661088
12/4/17,3449.48,3454.12,3434.19,3438.47,141113696
12/5/17,3435.89,3455.97,3431.13,3438.06,215394304
12/6/17,3426.59,3429.41,3387.73,3397.21,234018944
12/7/17,3401.58,3409.62,3377.96,3388.14,213260896
12/8/17,3394.39,3431.64,3394.39,3424.64,201955792
12/11/17,3430.2,3463.02,3428.24,3460.45,177035904
12/12/17,3459.65,3465.54,3447.49,3465.54,153289952
12/13/17,3459.93,3469.07,3451,3468.77,195083280
12/14/17,3469.28,3469.36,3428.38,3435.78,155900864
12/15/17,3416.29,3424.54,3412.23,3416.94,238029856
12/18/17,3422.9,3427.65,3404.12,3414.82,159946752
12/19/17,3422.01,3426.23,3404.47,3404.47,181652608
12/20/17,3403.7,3406.75,3389.01,3394.87,186616000
12/21/17,3389.18,3395.63,3381.45,3382.53,152734496
12/22/17,3390.3,3397.07,3380.64,3385.71,163387904
12/26/17,3383.98,3386.06,3370.22,3378.16,101669104
12/27/17,3383.38,3396.78,3380.92,3391.67,95626704
12/28/17,3391.61,3404.81,3390.86,3399.1,106945696
12/29/17,3400.91,3407.26,3390.47,3402.92,190528400
1/2/18,3406.48,3433.82,3403.87,3430.3,180133904
1/3/18,3434.7,3468.19,3432.87,3464.28,186267616
1/4/18,3476.43,3501.16,3465.95,3501.16,407460160
1/5/18,3502.34,3503.68,3480.22,3489.45,197794640
1/8/18,3498.62,3514.76,3494.54,3512.18,138842496
1/9/18,3514.76,3531.56,3514.52,3524.65,189052992
1/10/18,3518.76,3523.46,3511.03,3520.45,190082400
1/11/18,3523.94,3523.94,3511.62,3512.68,158625328
1/12/18,3527.55,3530.69,3516.73,3520.56,216275392
1/15/18,3532.01,3539.17,3528.64,3536.41,180747392
1/16/18,3537.08,3557.04,3527.73,3550.21,165522208
1/17/18,3543.36,3549.22,3534.89,3541.91,259905200
1/18/18,3555.54,3561.45,3517.9,3521.31,248395856
1/19/18,3515.52,3552.04,3514.71,3550.36,266360800
1/22/18,3551.96,3569.43,3541.98,3569.43,195160224
1/23/18,3577.22,3594.7,3575.98,3592.08,249857200
1/24/18,3591.48,3611.69,3581.33,3609.24,252586400
1/25/18,3609.52,3609.63,3565.27,3572.62,236497104
1/26/18,3574.09,3576.34,3561.19,3567.14,196998208
1/29/18,3577.42,3591.18,3575.79,3577.07,176035696
1/30/18,3563.94,3575.76,3548.74,3548.74,249359088
1/31/18,3531.47,3544.78,3526.14,3533.99,331414592
2/1/18,3536.93,3556.66,3528.33,3547.23,330169312
2/2/18,3545.18,3545.71,3522.65,3529.82,373378336
2/5/18,3483.07,3491,3470.12,3482.93,283284192
2/6/18,3414,3414.24,3353.96,3406.38,507834880
2/7/18,3445.83,3460.2,3377.19,3383.77,401578528
2/8/18,3421.3,3426.02,3376.81,3415.9,437515104
2/9/18,3354.84,3382.66,3340.55,3377.24,401231712
2/12/18,3384.98,3400.36,3372.7,3384.98,318335584
2/13/18,3404.07,3438.25,3399.82,3415.07,308428288
2/14/18,3431.61,3436.9,3402.86,3402.86,280243296
2/15/18,3415.97,3445.88,3415.51,3443.51,270092000
2/19/18,3462.11,3491.42,3457.54,3487.88,227937616
2/20/18,3483.35,3485.38,3463.93,3476.53,266423904
2/21/18,3474.34,3520.68,3472.94,3516.23,293987200
2/22/18,3503.09,3506.24,3482.41,3488.46,334560064
2/23/18,3509.05,3542.49,3508.85,3533.22,262127008
2/26/18,3543.27,3561.01,3535.91,3555.85,282052800
2/27/18,3566.97,3574.59,3540.39,3540.39,345396448
2/28/18,3565.21,3565.21,3505.09,3517.94,409171776
3/1/18,3493.44,3513.85,3481.36,3513.85,263379504
3/2/18,3479.54,3491.53,3470.87,3479.2,236350000
3/5/18,3490.06,3492.5,3429.45,3438.61,340215616
3/6/18,3475.4,3494.85,3471.84,3491.92,254213056
